Packet number,Gyroscope X (deg/s),Gyroscope Y(deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
77,-0.00,-0.01,0.01,-0.09,-0.12,9.67,0,0,0
78,-0.00,-0.01,0.01,-0.09,-0.19,9.57,0,0,0
79,-0.01,-0.01,0.01,-0.07,-0.12,9.61,0,0,0
80,-0.00,-0.01,0.01,-0.06,-0.19,9.68,0,0,0
81,-0.00,-0.01,0.01,-0.11,-0.20,9.59,0,0,0
82,-0.00,-0.01,0.01,-0.06,-0.17,9.55,0,0,0
83,-0.01,-0.01,0.01,-0.04,-0.17,9.63,0,0,0
84,-0.01,-0.01,0.02,-0.07,-0.14,9.59,0,0,0
85,-0.01,-0.01,0.02,-0.11,-0.17,9.64,0,0,0
86,-0.00,-0.01,0.01,-0.11,-0.14,9.55,0,0,0
87,-0.00,-0.01,0.01,-0.07,-0.14,9.57,0,0,0
88,-0.00,-0.01,0.01,-0.05,-0.17,9.57,0,0,0
89,-0.00,-0.00,0.01,-0.03,-0.13,9.58,0,0,0
90,-0.01,-0.01,0.01,-0.12,-0.15,9.57,0,0,0
91,-0.00,-0.01,0.01,-0.11,-0.21,9.57,0,0,0
92,-0.00,-0.01,0.01,-0.09,-0.15,9.62,0,0,0
93,-0.00,-0.00,0.01,-0.15,-0.15,9.56,0,0,0
94,-0.00,-0.00,0.01,-0.10,-0.15,9.56,0,0,0
95,-0.00,-0.01,0.01,-0.05,-0.16,9.62,0,0,0
96,-0.01,-0.01,0.01,-0.06,-0.16,9.58,0,0,0
97,-0.01,-0.00,0.02,-0.10,-0.14,9.60,0,0,0
98,-0.00,-0.01,0.01,-0.13,-0.13,9.64,0,0,0
99,-0.00,-0.00,0.01,-0.13,-0.12,9.56,0,0,0
100,-0.00,-0.01,0.01,-0.07,-0.16,9.54,0,0,0
101,-0.00,-0.01,0.01,-0.05,-0.17,9.62,0,0,0
102,-0.00,-0.01,0.02,-0.04,-0.14,9.57,0,0,0
103,-0.01,-0.01,0.02,-0.06,-0.22,9.55,0,0,0
104,-0.00,-0.01,0.01,-0.12,-0.21,9.60,0,0,0
105,-0.00,-0.01,0.01,-0.13,-0.15,9.57,0,0,0
106,-0.00,-0.01,0.01,-0.07,-0.16,9.58,0,0,0
107,-0.00,-0.01,0.01,-0.08,-0.18,9.65,0,0,0
108,-0.00,-0.01,0.01,-0.10,-0.17,9.65,0,0,0
109,-0.01,-0.01,0.01,-0.06,-0.18,9.49,0,0,0
110,-0.01,-0.01,0.01,-0.04,-0.19,9.65,0,0,0
111,-0.00,-0.01,0.01,-0.11,-0.23,9.60,0,0,0
112,-0.00,-0.00,0.01,-0.12,-0.16,9.57,0,0,0
113,-0.00,-0.01,0.01,-0.09,-0.19,9.68,0,0,0
114,-0.00,-0.01,0.01,-0.08,-0.17,9.62,0,0,0
115,-0.00,-0.01,0.01,-0.08,-0.21,9.63,0,0,0
116,-0.00,-0.00,0.02,-0.13,-0.20,9.55,0,0,0
117,-0.01,-0.01,0.02,-0.06,-0.21,9.61,0,0,0
118,-0.00,-0.00,0.01,-0.11,-0.16,9.56,0,0,0
119,-0.00,-0.01,0.01,-0.10,-0.20,9.65,0,0,0
120,-0.00,-0.01,0.01,-0.09,-0.11,9.57,0,0,0
121,-0.00,-0.01,0.01,-0.08,-0.15,9.55,0,0,0
122,-0.00,-0.01,0.01,0.02,-0.11,9.59,0,0,0
123,-0.00,-0.01,0.01,-0.10,-0.18,9.54,0,0,0
124,-0.01,-0.01,0.02,-0.13,-0.16,9.54,0,0,0
125,-0.01,-0.01,0.01,-0.07,-0.16,9.62,0,0,0
126,-0.00,-0.00,0.01,-0.02,-0.19,9.57,0,0,0
127,-0.00,-0.01,0.01,-0.06,-0.12,9.56,0,0,0
128,-0.00,-0.00,0.01,-0.10,-0.15,9.56,0,0,0
129,-0.01,-0.01,0.01,-0.11,-0.14,9.55,0,0,0
130,-0.00,-0.01,0.01,-0.04,-0.21,9.59,0,0,0
131,0.00,-0.01,0.01,-0.11,-0.17,9.54,0,0,0
132,-0.00,-0.01,0.01,-0.04,-0.14,9.67,0,0,0
133,-0.00,-0.00,0.01,-0.03,-0.14,9.55,0,0,0
134,-0.00,-0.01,0.01,-0.12,-0.14,9.52,0,0,0
135,-0.00,-0.01,0.01,-0.14,-0.17,9.61,0,0,0
136,-0.00,-0.00,0.01,-0.11,-0.14,9.63,0,0,0
137,-0.00,-0.01,0.01,-0.10,-0.17,9.52,0,0,0
138,-0.00,-0.01,0.01,-0.07,-0.11,9.56,0,0,0
139,-0.00,-0.01,0.01,-0.02,-0.19,9.47,0,0,0
140,-0.01,-0.01,0.01,-0.13,-0.15,9.58,0,0,0
141,-0.00,-0.01,0.01,-0.16,-0.21,9.54,0,0,0
142,-0.00,-0.01,0.01,-0.05,-0.16,9.62,0,0,0
143,-0.12,0.05,0.21,0.23,0.32,9.68,0,0,0
144,-0.50,0.40,0.89,2.15,2.53,10.31,0,0,0
145,-0.77,-0.01,1.53,-2.38,-0.74,9.91,0,0,0
146,-0.60,-0.52,0.77,-0.64,-1.52,8.83,0,0,0
147,0.67,0.25,-0.99,0.12,-1.31,8.79,0,0,0
148,0.79,1.02,0.24,1.46,-1.85,10.09,0,0,0
149,0.60,1.19,0.77,2.19,-2.03,11.14,0,0,0
150,0.51,1.50,1.06,2.78,-2.37,11.13,0,0,0
151,1.13,1.37,1.02,2.17,-2.88,10.75,0,0,0
152,1.21,1.13,0.94,1.61,-2.40,10.82,0,0,0
153,1.30,0.14,1.44,-0.13,-2.20,11.16,0,0,0
154,1.53,0.26,0.99,-1.43,-1.59,11.36,0,0,0
155,1.51,0.35,0.77,-1.73,-1.89,11.26,0,0,0
156,1.34,1.19,0.02,-2.48,0.51,11.60,0,0,0
157,1.30,0.88,-0.13,-2.79,1.21,11.49,0,0,0
158,0.78,0.26,-0.25,-2.75,1.69,12.26,0,0,0
159,0.72,0.36,-0.16,-2.84,1.61,12.59,0,0,0
160,0.69,0.43,-0.08,-3.01,1.57,12.65,0,0,0
161,0.53,0.63,0.23,-3.07,1.47,13.00,0,0,0
162,0.53,0.55,0.17,-3.16,1.62,13.25,0,0,0
163,0.40,0.07,0.04,-3.21,1.57,13.34,0,0,0
164,0.39,0.05,0.05,-3.25,1.63,13.52,0,0,0
165,0.39,0.08,0.07,-3.24,1.74,13.58,0,0,0
166,0.34,0.24,0.26,-3.60,2.55,13.56,0,0,0
167,0.32,0.13,0.29,-3.92,2.95,13.31,0,0,0
168,-0.18,-0.55,-0.11,-4.53,3.77,12.55,0,0,0
169,-0.26,-0.67,-0.10,-4.07,3.60,12.81,0,0,0
170,-0.56,-0.47,0.24,-3.49,2.66,13.66,0,0,0
171,-0.66,-0.27,0.47,-3.27,2.41,13.18,0,0,0
172,-0.95,-1.17,0.51,-4.19,1.61,12.44,0,0,0
173,-0.86,-1.56,0.45,-2.97,-0.09,12.83,0,0,0
174,-0.78,-1.18,0.58,-1.72,-0.76,12.52,0,0,0
175,-0.76,-0.71,0.80,-1.13,-1.10,12.46,0,0,0
176,-0.15,-0.29,0.68,-0.84,-2.53,13.56,0,0,0
177,0.70,-0.14,0.68,-0.93,-2.04,13.97,0,0,0
178,2.09,0.48,0.38,0.31,-3.06,15.90,0,0,0
179,2.37,0.63,0.39,-0.02,-2.42,16.05,0,0,0
180,1.50,0.09,-0.23,-2.01,-0.24,15.01,0,0,0
181,0.62,-0.27,-0.26,-2.27,-0.01,14.96,0,0,0
182,-0.32,0.01,-0.21,-2.39,0.10,15.18,0,0,0
183,-0.12,0.17,-0.25,-2.57,0.14,15.32,0,0,0
184,-0.23,0.33,0.07,-3.18,0.89,14.98,0,0,0
185,-0.25,0.33,0.08,-3.25,1.03,14.90,0,0,0
186,-0.10,0.39,0.19,-2.93,1.10,14.19,0,0,0
187,-0.10,0.43,0.16,-2.74,1.10,13.90,0,0,0
188,-0.13,-0.09,0.08,-3.66,0.90,13.14,0,0,0
189,-0.20,-0.30,-0.01,-3.56,0.76,13.38,0,0,0
190,-0.13,-0.15,0.03,-2.88,0.42,13.56,0,0,0
191,-0.35,0.15,0.09,-2.52,0.19,12.70,0,0,0
192,-0.30,0.20,0.08,-2.82,0.21,12.11,0,0,0
193,-0.48,-0.31,-0.15,-2.88,-0.39,12.99,0,0,0
194,-0.39,-0.19,-0.08,-2.74,-0.54,13.46,0,0,0
195,-3.48,-0.79,1.24,0.04,-9.84,12.25,0,0,0
196,-3.10,-0.15,-0.06,-2.24,-0.82,11.65,0,0,0
197,-1.62,-0.01,0.25,-2.66,-1.92,10.47,0,0,0
198,-0.81,0.11,-0.06,-3.10,-1.83,10.29,0,0,0
199,-0.64,0.04,-0.03,-3.08,-1.76,10.34,0,0,0
200,-0.34,0.14,0.13,-2.66,-1.45,10.26,0,0,0
201,-0.31,0.24,0.13,-2.73,-1.59,10.21,0,0,0
202,-0.25,0.34,0.11,-2.89,-1.57,10.20,0,0,0
203,-1.81,-0.22,0.02,-2.99,-1.30,9.81,0,0,0
204,-0.07,-0.03,-0.03,-3.13,-1.72,9.56,0,0,0
205,-0.00,-0.01,-0.07,-3.03,-1.76,9.59,0,0,0
206,0.03,0.00,-0.19,-3.23,-1.44,9.71,0,0,0
207,0.01,-0.01,-0.32,-3.03,-1.41,9.62,0,0,0
208,-0.01,-0.02,-0.33,-2.94,-1.48,9.58,0,0,0
209,-0.00,-0.01,-0.40,-2.71,-1.45,9.67,0,0,0
210,-0.00,-0.01,-0.42,-2.69,-1.36,9.72,0,0,0
211,-0.01,-0.02,-0.43,-2.50,-1.35,9.58,0,0,0
212,-0.01,-0.02,-0.46,-2.29,-1.36,9.62,0,0,0
213,-0.01,-0.01,-0.48,-2.26,-1.25,9.60,0,0,0
214,-0.01,-0.02,-0.54,-2.13,-1.23,9.62,0,0,0
215,-0.01,-0.02,-0.55,-2.05,-1.20,9.66,0,0,0
216,-0.01,-0.03,-0.71,-1.75,-1.14,9.63,0,0,0
