Packet number,Gyroscope X (deg/s),Gyroscope Y(deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
32,32.20,-0.27,-3.81,65.54,96.85,-107.95,0,0,0
33,27.04,0.21,-4.76,97.45,96.85,-14.86,0,0,0
34,27.04,0.21,-4.76,130.59,98.08,-14.86,0,0,0
35,15.60,0.21,-4.76,146.57,98.08,-112.90,0,0,0
36,15.60,0.21,-4.76,149.07,98.08,-112.90,0,0,0
37,15.60,0.21,-4.76,-97.29,98.08,-112.90,0,0,0
38,-0.00,0.00,-0.00,185.92,98.08,9.81,0,0,0
39,15.60,0.21,-4.76,162.67,98.08,-112.90,0,0,0
40,12.87,0.21,-1.63,146.77,98.08,-73.34,0,0,0
41,-32.62,0.21,-4.76,94.12,98.08,34.17,0,0,0
42,27.04,0.21,-4.76,199.58,98.08,-14.86,0,0,0
43,27.04,0.21,-4.76,-32.06,98.08,-14.86,0,0,0
44,27.04,0.21,-4.76,-9.95,98.08,-14.86,0,0,0
45,27.04,0.21,-4.76,-3.78,98.08,-14.86,0,0,0
46,27.04,0.21,-4.76,-12.32,98.08,-14.86,0,0,0
47,27.04,0.21,-4.76,101.73,98.08,-14.86,0,0,0
48,27.04,0.21,-4.76,76.02,98.08,-14.86,0,0,0
49,-14.37,0.21,-4.76,128.78,98.08,63.60,0,0,0
50,-14.37,0.21,-4.76,131.27,98.08,63.60,0,0,0
51,14.24,0.21,-4.76,181.57,98.08,-161.93,0,0,0
52,17.23,0.21,-4.76,192.65,98.08,-54.06,0,0,0
53,27.04,0.21,-4.76,-89.25,98.08,-14.86,0,0,0
54,27.04,0.21,-4.76,88.56,98.08,-14.86,0,0,0
55,27.04,0.21,-4.76,-15.60,98.08,-14.86,0,0,0
56,12.87,0.21,-1.63,86.20,98.08,-73.34,0,0,0
57,27.04,0.21,-4.76,121.79,98.08,-14.86,0,0,0
58,13.42,0.21,-4.76,148.80,98.08,-191.35,0,0,0
59,13.42,0.21,-4.76,-96.32,98.08,-191.35,0,0,0
60,27.04,0.21,-4.76,-32.53,98.08,-14.86,0,0,0
61,27.04,0.21,-4.76,-4.29,98.08,-14.86,0,0,0
62,-24.18,0.21,-4.76,52.15,99.30,24.37,0,0,0
63,12.60,0.21,-4.76,107.35,99.30,93.04,0,0,0
64,-17.64,0.21,-4.76,163.79,99.30,-54.08,0,0,0
65,-17.64,0.21,-4.76,13.06,99.30,-54.08,0,0,0
66,12.60,0.21,-4.76,140.61,99.30,93.04,0,0,0
67,-0.00,0.00,-0.00,60.98,99.30,9.81,0,0,0
68,-32.62,0.21,-4.76,195.87,99.30,34.17,0,0,0
69,-32.62,0.21,-4.76,-59.06,99.30,34.17,0,0,0
70,-32.62,0.21,-4.76,-66.38,99.30,34.17,0,0,0
71,12.60,0.21,-4.76,-81.04,99.30,93.04,0,0,0
72,-24.18,0.21,-4.76,-17.25,99.30,24.37,0,0,0
73,12.60,0.21,-4.76,-28.24,99.30,93.04,0,0,0
74,12.87,0.21,-1.63,116.46,99.30,-73.34,0,0,0
75,12.60,0.21,-4.76,93.21,99.30,93.04,0,0,0
76,-24.72,0.21,-4.76,93.25,99.30,4.76,0,0,0
77,27.04,0.21,-4.76,115.35,99.30,-14.86,0,0,0
78,-0.21,0.21,-3.81,100.72,99.30,-107.95,0,0,0
79,-15.73,0.21,-4.76,5.15,99.30,14.57,0,0,0
80,18.32,0.21,-4.76,115.53,99.30,-14.83,0,0,0
81,-15.73,0.21,-4.76,99.63,99.30,14.57,0,0,0
82,-15.73,0.21,-4.76,69.03,99.30,14.57,0,0,0
83,29.22,0.21,-4.76,138.94,99.30,63.59,0,0,0
84,29.22,0.21,-4.76,114.46,99.30,63.59,0,0,0
85,-0.00,0.00,-0.00,153.73,99.30,9.81,0,0,0
