Packet number,Gyroscope X (deg/s),Gyroscope Y(deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
49,-0.05,-0.00,-0.01,0.09,0.03,10.01,0,0,0
50,-0.05,-0.01,-0.02,0.07,-0.04,9.98,0,0,0
51,-0.03,-0.01,-0.02,0.02,-0.09,9.87,0,0,0
52,-0.01,-0.02,-0.01,0.06,-0.13,9.95,0,0,0
53,-0.01,-0.02,-0.01,0.01,-0.07,9.93,0,0,0
54,-0.03,0.00,-0.01,0.07,-0.00,9.83,0,0,0
55,-0.02,0.01,-0.01,0.11,-0.11,9.84,0,0,0
56,-0.00,0.00,0.00,0.02,-0.07,9.84,0,0,0
57,0.00,0.01,0.01,0.02,0.01,9.98,0,0,0
58,0.00,0.00,0.01,0.05,-0.04,9.94,0,0,0
59,-0.00,0.01,0.01,0.03,-0.13,9.89,0,0,0
60,-0.01,0.01,0.02,0.07,-0.06,9.90,0,0,0
61,-0.02,0.01,0.01,0.01,-0.10,9.96,0,0,0
62,-0.02,0.01,-0.00,0.01,-0.10,10.00,0,0,0
63,-0.03,0.01,-0.01,-0.01,-0.08,9.98,0,0,0
64,-0.03,0.01,-0.02,0.02,-0.10,10.03,0,0,0
65,-0.02,0.00,-0.03,-0.01,-0.09,9.94,0,0,0
66,-0.01,-0.00,-0.02,0.02,-0.08,9.87,0,0,0
67,-0.01,-0.01,-0.01,0.02,-0.07,9.91,0,0,0
68,-0.01,-0.01,-0.01,0.00,-0.04,9.91,0,0,0
69,-0.01,-0.00,0.00,0.02,-0.12,9.94,0,0,0
70,-0.02,-0.00,-0.00,0.03,-0.14,9.95,0,0,0
71,-0.02,0.00,-0.01,0.06,-0.04,9.90,0,0,0
72,-0.02,0.00,-0.02,0.05,-0.05,9.93,0,0,0
73,-0.02,0.01,-0.02,0.05,-0.03,9.93,0,0,0
74,-0.01,0.00,-0.02,0.04,-0.03,9.89,0,0,0
75,-0.00,0.00,-0.01,0.03,-0.06,9.86,0,0,0
76,0.00,0.01,-0.00,0.04,-0.01,9.96,0,0,0
77,0.00,0.00,0.00,0.03,-0.09,10.02,0,0,0
78,-0.01,0.01,-0.01,0.03,-0.00,10.00,0,0,0
79,-0.03,0.01,-0.01,0.01,0.00,10.07,0,0,0
80,-0.03,0.01,-0.02,0.05,-0.07,10.00,0,0,0
81,-0.02,-0.00,-0.02,0.00,-0.09,9.98,0,0,0
82,-0.01,-0.01,-0.01,0.00,-0.04,9.95,0,0,0
83,-0.01,-0.01,-0.01,0.09,-0.06,9.96,0,0,0
84,-0.00,-0.01,-0.00,0.02,-0.11,9.88,0,0,0
85,-0.00,-0.00,-0.00,0.05,-0.11,9.93,0,0,0
86,-0.01,0.00,-0.01,0.04,-0.03,9.93,0,0,0
87,-0.02,0.01,-0.01,0.05,-0.10,9.93,0,0,0
88,-0.03,0.01,-0.01,0.07,-0.09,9.91,0,0,0
89,-0.02,0.01,-0.01,0.01,-0.12,9.95,0,0,0
90,-0.01,0.00,-0.00,0.07,-0.09,10.00,0,0,0
91,-0.01,-0.00,-0.00,0.07,-0.03,9.94,0,0,0
92,-0.01,-0.00,-0.01,0.03,-0.11,9.99,0,0,0
93,-0.01,-0.00,-0.01,-0.03,-0.00,9.93,0,0,0
94,-0.02,-0.00,-0.01,0.04,-0.04,9.99,0,0,0
95,-0.02,-0.00,-0.01,0.00,0.02,9.91,0,0,0
96,-0.02,-0.01,-0.00,0.05,0.02,9.95,0,0,0
97,-0.02,-0.00,0.00,0.06,-0.07,10.01,0,0,0
98,-0.01,-0.00,-0.01,0.05,-0.13,9.92,0,0,0
99,-0.00,-0.01,-0.02,0.10,-0.06,9.90,0,0,0
100,-0.03,0.01,-0.00,0.08,0.03,9.92,0,0,0
101,-0.03,0.02,-0.00,0.03,-0.04,9.86,0,0,0
102,-0.03,0.01,0.01,0.10,-0.10,9.86,0,0,0
103,-0.02,0.02,0.02,0.05,-0.08,9.88,0,0,0
104,-0.02,0.01,0.03,0.01,-0.05,9.91,0,0,0
105,-0.01,0.02,0.02,0.01,-0.06,9.91,0,0,0
106,-0.00,0.01,0.01,0.01,-0.05,9.95,0,0,0
107,-0.00,0.01,0.02,-0.00,-0.10,10.01,0,0,0
108,-0.02,0.01,0.02,-0.04,-0.10,10.05,0,0,0
109,-0.04,0.01,0.01,-0.02,-0.04,10.07,0,0,0
110,-0.05,0.01,-0.01,-0.00,-0.08,10.01,0,0,0
111,-0.04,-0.00,-0.01,0.01,-0.09,10.02,0,0,0
112,-0.03,-0.01,-0.01,-0.01,-0.12,9.92,0,0,0
113,-0.02,-0.02,-0.01,0.05,-0.08,9.90,0,0,0
114,-0.02,-0.02,-0.01,-0.04,-0.13,9.92,0,0,0
115,-0.03,-0.01,-0.01,0.06,-0.09,9.87,0,0,0
116,-0.04,-0.00,-0.01,0.02,-0.03,9.90,0,0,0
117,-0.05,0.01,-0.00,0.01,-0.09,9.80,0,0,0
118,-0.04,0.01,-0.01,0.02,-0.11,9.89,0,0,0
119,-0.00,-0.00,-0.01,-0.02,-0.11,9.89,0,0,0
120,0.02,-0.01,-0.01,0.05,-0.14,9.90,0,0,0
121,0.02,-0.01,-0.01,0.07,-0.07,9.98,0,0,0
122,-0.00,-0.00,-0.01,0.03,-0.04,10.03,0,0,0
123,-0.03,0.01,-0.01,0.07,-0.05,9.98,0,0,0
124,-0.04,0.01,-0.02,0.02,0.02,10.06,0,0,0
125,-0.03,0.00,-0.02,0.04,-0.03,10.00,0,0,0
126,-0.01,-0.01,-0.01,0.00,-0.07,9.97,0,0,0
127,-0.02,-0.02,-0.01,0.01,-0.05,10.01,0,0,0
128,-0.03,-0.02,-0.01,0.08,-0.01,9.95,0,0,0
129,-0.03,-0.01,-0.01,0.06,-0.05,9.95,0,0,0
130,-0.03,0.00,-0.01,0.11,-0.05,9.86,0,0,0
131,-0.01,0.00,-0.00,0.07,-0.02,9.86,0,0,0
132,-0.00,-0.00,0.00,0.06,0.01,9.88,0,0,0
133,0.01,-0.01,0.01,0.10,-0.04,9.88,0,0,0
134,0.00,0.01,0.02,0.06,-0.11,9.87,0,0,0
135,-0.03,0.02,0.01,0.07,-0.08,9.95,0,0,0
136,-0.04,0.02,0.00,0.05,-0.10,9.99,0,0,0
137,-0.02,0.01,-0.00,-0.04,-0.11,9.98,0,0,0
138,-0.01,0.00,-0.01,-0.00,-0.09,9.88,0,0,0
139,-0.01,0.00,-0.01,-0.01,-0.02,9.99,0,0,0
140,-0.01,0.00,-0.00,0.05,-0.03,9.89,0,0,0
141,-0.01,-0.00,0.01,-0.00,-0.13,9.92,0,0,0
142,0.00,-0.01,0.00,-0.00,-0.15,9.95,0,0,0
143,0.01,-0.01,-0.01,-0.06,-0.24,9.95,0,0,0
144,0.01,-0.01,-0.01,-0.01,-0.17,9.98,0,0,0
145,-0.01,0.00,-0.02,0.08,0.03,9.89,0,0,0
146,-0.06,0.01,-0.03,0.04,0.02,9.99,0,0,0
147,-0.07,0.01,-0.02,0.04,0.02,9.92,0,0,0
148,-0.05,0.00,-0.01,-0.01,-0.10,9.90,0,0,0
149,-0.02,-0.01,-0.01,0.06,-0.13,9.90,0,0,0
150,0.01,-0.00,-0.00,0.07,-0.10,9.87,0,0,0
151,0.00,0.00,0.00,0.07,0.03,9.96,0,0,0
152,-0.03,0.02,-0.01,0.05,0.02,9.96,0,0,0
153,-0.06,0.03,-0.01,0.01,0.01,9.95,0,0,0
154,-0.05,0.02,-0.01,0.01,-0.07,9.97,0,0,0
155,-0.02,-0.01,-0.02,0.01,-0.15,9.95,0,0,0
156,0.01,-0.02,-0.01,0.02,-0.18,9.93,0,0,0
157,0.00,-0.02,-0.01,0.00,-0.12,9.95,0,0,0
158,-0.07,0.02,-0.03,0.05,-0.01,9.89,0,0,0
159,-0.05,0.02,-0.01,0.08,-0.01,9.84,0,0,0
160,-0.02,0.01,-0.01,0.05,-0.03,9.87,0,0,0
161,0.01,-0.00,-0.01,0.04,-0.03,9.80,0,0,0
162,0.02,-0.01,0.00,0.03,-0.10,9.94,0,0,0
163,0.01,-0.00,0.01,0.02,-0.11,9.94,0,0,0
164,-0.01,0.01,0.01,0.04,-0.10,9.87,0,0,0
165,-0.06,0.02,-0.01,-0.00,-0.03,9.98,0,0,0
166,-0.04,0.01,-0.01,-0.00,-0.11,9.92,0,0,0
167,-0.01,-0.01,-0.01,0.01,-0.09,9.94,0,0,0
168,-0.00,-0.01,-0.01,0.08,-0.06,9.90,0,0,0
169,-0.01,-0.01,0.01,0.03,-0.06,9.93,0,0,0
170,-0.02,-0.00,-0.00,0.00,-0.01,9.89,0,0,0
171,-0.03,-0.00,-0.01,0.05,-0.05,9.88,0,0,0
172,-0.05,0.00,-0.01,-0.00,-0.02,9.91,0,0,0
173,-0.05,0.01,-0.01,0.04,-0.05,9.91,0,0,0
174,-0.02,0.00,-0.01,0.01,-0.06,9.84,0,0,0
175,0.01,-0.01,-0.00,0.05,-0.14,9.86,0,0,0
176,-0.00,0.00,0.01,0.11,-0.05,9.88,0,0,0
177,-0.02,0.02,0.01,0.09,-0.04,9.88,0,0,0
178,-0.02,0.03,0.01,0.08,-0.01,9.85,0,0,0
179,-0.01,0.02,0.01,0.08,-0.00,9.90,0,0,0
180,0.01,0.01,0.02,0.07,0.01,9.84,0,0,0
181,0.03,-0.00,0.01,0.03,-0.02,9.92,0,0,0
182,0.06,-0.01,0.02,0.09,-0.10,9.92,0,0,0
183,0.05,-0.01,0.04,0.06,-0.04,9.96,0,0,0
184,0.00,0.01,0.04,0.03,-0.06,9.95,0,0,0
185,-0.04,0.01,0.02,-0.05,-0.13,9.94,0,0,0
186,-0.05,0.02,0.01,-0.03,-0.14,9.96,0,0,0
187,-0.05,0.01,0.01,-0.03,-0.10,10.05,0,0,0
188,-0.06,0.01,0.00,-0.05,-0.04,10.00,0,0,0
189,-0.05,0.00,0.00,-0.03,-0.09,10.01,0,0,0
190,-0.04,-0.00,0.00,-0.02,-0.12,9.95,0,0,0
191,-0.04,-0.01,-0.00,-0.03,-0.05,9.89,0,0,0
192,-0.04,0.00,-0.01,0.00,-0.07,9.91,0,0,0
193,-0.05,0.01,-0.02,0.00,-0.10,9.93,0,0,0
194,-0.05,0.01,-0.01,0.04,-0.04,9.89,0,0,0
195,-0.03,0.00,-0.01,0.01,-0.17,9.85,0,0,0
196,-0.01,-0.00,0.00,-0.01,-0.14,9.88,0,0,0
197,-0.00,-0.00,0.01,0.00,-0.19,9.87,0,0,0
198,-0.00,-0.01,0.00,0.02,-0.15,9.85,0,0,0
199,-0.02,0.01,-0.01,-0.01,-0.09,9.99,0,0,0
200,-0.04,0.02,-0.01,0.01,-0.10,9.93,0,0,0
201,-0.05,0.02,-0.01,0.00,-0.03,9.94,0,0,0
202,-0.04,0.01,-0.02,0.00,-0.03,9.90,0,0,0
203,-0.03,0.01,-0.01,0.03,-0.08,9.97,0,0,0
204,-0.01,-0.01,-0.01,-0.01,-0.04,9.98,0,0,0
205,0.02,-0.02,-0.00,0.03,-0.08,9.99,0,0,0
206,0.02,-0.02,-0.00,0.07,-0.05,9.90,0,0,0
207,-0.01,-0.01,0.00,0.02,-0.08,9.83,0,0,0
208,-0.03,-0.00,-0.01,0.07,-0.06,9.83,0,0,0
209,-0.04,0.01,-0.01,0.05,-0.08,9.88,0,0,0
210,-0.04,0.01,-0.02,0.01,-0.02,9.91,0,0,0
211,-0.03,0.01,-0.01,0.04,-0.07,9.95,0,0,0
212,-0.00,-0.01,-0.00,0.05,-0.11,9.84,0,0,0
213,0.00,-0.01,0.00,0.00,-0.13,9.91,0,0,0
214,0.01,-0.00,0.00,-0.01,-0.11,9.92,0,0,0
215,-0.00,0.01,0.01,0.00,-0.03,9.82,0,0,0
216,-0.01,0.02,-0.00,-0.01,-0.10,9.98,0,0,0
217,-0.02,0.01,-0.01,-0.01,-0.06,9.95,0,0,0
218,-0.02,0.01,-0.01,-0.03,-0.05,9.84,0,0,0
219,-0.02,0.01,-0.01,-0.02,-0.08,9.89,0,0,0
220,-0.02,0.01,-0.01,0.01,-0.08,9.95,0,0,0
221,-0.03,0.01,-0.00,0.00,-0.07,9.98,0,0,0
222,-0.05,0.01,-0.00,0.01,-0.13,9.98,0,0,0
223,-0.04,0.01,-0.02,0.00,-0.03,9.89,0,0,0
224,-0.03,-0.00,-0.03,0.04,-0.07,9.90,0,0,0
225,-0.00,-0.01,-0.01,0.07,0.03,9.76,0,0,0
226,-0.01,0.00,0.00,0.10,0.00,9.81,0,0,0
227,-0.02,0.01,0.00,0.03,-0.02,9.82,0,0,0
228,-0.01,0.02,0.00,0.07,-0.10,9.85,0,0,0
229,0.00,0.02,-0.00,0.02,-0.13,9.85,0,0,0
230,0.01,0.01,0.00,0.05,-0.15,9.89,0,0,0
231,-0.00,0.01,0.01,0.01,-0.11,10.02,0,0,0
232,-0.01,0.02,-0.00,-0.05,-0.11,10.02,0,0,0
233,-0.01,0.01,-0.01,-0.01,-0.14,9.96,0,0,0
234,-0.01,-0.00,-0.01,-0.06,-0.04,9.94,0,0,0
235,-0.00,-0.01,-0.02,-0.01,-0.10,9.96,0,0,0
236,-0.00,-0.01,-0.01,-0.00,-0.09,9.96,0,0,0
237,-0.01,-0.01,-0.02,0.05,-0.11,9.92,0,0,0
238,-0.02,-0.01,-0.02,0.07,-0.07,9.89,0,0,0
239,-0.04,-0.00,-0.01,0.07,-0.09,9.89,0,0,0
240,-0.03,0.01,-0.01,0.05,-0.08,9.91,0,0,0
241,-0.01,-0.00,-0.01,0.03,-0.02,9.89,0,0,0
242,-0.00,-0.01,-0.01,0.05,-0.00,9.90,0,0,0
243,0.00,-0.01,-0.00,0.06,-0.00,9.87,0,0,0
