Packet number,Gyroscope X (deg/s),Gyroscope Y(deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
416,0.09,0.07,0.03,0.50,0.14,9.82,0,0,0
417,0.10,0.08,0.03,0.56,-0.00,9.76,0,0,0
418,0.12,0.09,0.03,0.45,0.08,9.79,0,0,0
419,0.13,0.09,0.02,0.41,0.12,9.81,0,0,0
420,0.12,0.08,0.04,0.45,0.16,9.97,0,0,0
421,0.11,0.09,0.05,0.45,0.14,9.96,0,0,0
422,0.11,0.08,0.05,0.44,0.12,9.83,0,0,0
423,0.12,0.07,0.04,0.37,0.13,9.82,0,0,0
424,0.12,0.07,0.01,0.46,0.15,9.91,0,0,0
425,0.11,0.07,0.03,0.50,0.11,9.89,0,0,0
426,0.12,0.08,0.01,0.51,0.07,9.80,0,0,0
427,0.13,0.08,0.01,0.51,0.17,9.89,0,0,0
428,0.13,0.08,0.02,0.48,0.20,9.92,0,0,0
429,0.12,0.09,0.04,0.50,0.16,9.90,0,0,0
430,0.11,0.09,0.03,0.44,0.29,9.91,0,0,0
431,0.10,0.09,0.02,0.50,0.15,9.83,0,0,0
432,0.11,0.10,0.04,0.58,-0.00,9.86,0,0,0
433,0.13,0.10,0.04,0.53,0.02,9.78,0,0,0
434,0.14,0.11,0.05,0.53,0.02,9.77,0,0,0
435,0.16,0.11,0.05,0.50,0.15,9.81,0,0,0
436,0.16,0.11,0.03,0.53,0.17,9.91,0,0,0
437,0.15,0.12,0.03,0.53,0.26,9.99,0,0,0
438,0.14,0.12,0.02,0.46,0.33,9.92,0,0,0
439,0.14,0.12,0.02,0.40,0.29,9.97,0,0,0
440,0.12,0.11,0.03,0.37,0.33,9.83,0,0,0
441,0.10,0.08,0.05,0.45,0.19,9.83,0,0,0
442,0.09,0.08,0.04,0.47,0.10,9.91,0,0,0
443,0.09,0.09,0.02,0.56,0.07,9.83,0,0,0
444,0.10,0.09,0.03,0.44,-0.00,9.81,0,0,0
445,0.11,0.09,0.04,0.47,-0.00,9.72,0,0,0
446,0.13,0.10,0.04,0.45,-0.00,9.78,0,0,0
447,0.15,0.11,0.02,0.49,0.10,9.89,0,0,0
448,0.15,0.11,0.02,0.54,0.20,9.98,0,0,0
449,0.15,0.11,0.03,0.40,0.21,10.02,0,0,0
450,0.14,0.10,0.03,0.39,0.31,9.86,0,0,0
451,0.13,0.10,0.01,0.34,0.29,9.96,0,0,0
452,0.12,0.10,0.00,0.43,0.31,9.90,0,0,0
453,0.10,0.08,0.02,0.33,0.29,9.86,0,0,0
454,0.09,0.07,0.03,0.39,0.23,9.78,0,0,0
455,0.09,0.07,0.03,0.49,0.13,9.83,0,0,0
456,0.10,0.08,0.05,0.48,-0.02,9.72,0,0,0
457,0.12,0.09,0.03,0.49,-0.03,9.71,0,0,0
458,0.13,0.09,0.01,0.50,0.08,9.90,0,0,0
459,0.14,0.09,0.01,0.59,0.18,10.02,0,0,0
460,0.14,0.11,0.03,0.51,0.29,10.03,0,0,0
461,0.12,0.11,0.03,0.44,0.27,9.86,0,0,0
462,0.11,0.09,0.03,0.37,0.28,9.84,0,0,0
463,0.11,0.09,0.03,0.42,0.21,9.86,0,0,0
464,0.10,0.09,0.02,0.45,0.20,9.84,0,0,0
465,0.10,0.09,0.02,0.47,0.22,9.80,0,0,0
466,0.10,0.08,0.04,0.46,0.10,9.87,0,0,0
467,0.11,0.08,0.03,0.56,-0.02,9.73,0,0,0
468,0.13,0.09,0.05,0.56,-0.04,9.71,0,0,0
469,0.15,0.09,0.03,0.39,0.10,9.76,0,0,0
470,0.15,0.08,0.03,0.51,0.25,9.99,0,0,0
471,0.14,0.08,0.03,0.52,0.31,10.09,0,0,0
472,0.13,0.09,0.03,0.52,0.34,10.12,0,0,0
473,0.09,0.08,0.02,0.45,0.39,9.98,0,0,0
474,0.08,0.08,0.03,0.42,0.36,9.89,0,0,0
475,0.08,0.09,0.04,0.38,0.26,9.82,0,0,0
476,0.09,0.09,0.03,0.42,0.10,9.80,0,0,0
477,0.10,0.08,0.03,0.45,-0.01,9.80,0,0,0
478,0.12,0.08,0.03,0.42,-0.01,9.79,0,0,0
479,0.14,0.08,0.02,0.39,0.10,9.78,0,0,0
480,0.14,0.07,0.04,0.37,0.13,9.85,0,0,0
481,0.14,0.07,0.03,0.55,0.14,9.93,0,0,0
482,0.13,0.09,0.02,0.47,0.20,9.85,0,0,0
483,0.12,0.09,0.01,0.45,0.27,9.88,0,0,0
484,0.12,0.09,0.03,0.50,0.25,9.92,0,0,0
485,0.11,0.09,0.03,0.53,0.27,9.93,0,0,0
486,0.09,0.09,0.01,0.45,0.16,9.86,0,0,0
487,0.09,0.08,0.01,0.55,0.10,9.79,0,0,0
488,0.10,0.08,0.02,0.46,0.07,9.74,0,0,0
489,0.11,0.09,0.00,0.43,0.06,9.73,0,0,0
490,0.12,0.09,0.00,0.44,0.12,9.79,0,0,0
491,0.13,0.09,0.02,0.48,0.10,9.84,0,0,0
492,0.14,0.09,0.02,0.45,0.23,9.93,0,0,0
493,0.13,0.10,0.01,0.44,0.26,9.99,0,0,0
494,0.11,0.10,0.02,0.43,0.25,9.93,0,0,0
495,0.11,0.09,0.01,0.38,0.23,9.88,0,0,0
496,0.11,0.09,-0.00,0.37,0.23,9.80,0,0,0
497,0.12,0.09,0.02,0.38,0.21,9.92,0,0,0
498,0.11,0.08,0.03,0.44,0.24,9.84,0,0,0
499,0.11,0.08,0.03,0.41,0.17,9.80,0,0,0
500,0.11,0.08,0.03,0.54,0.11,9.84,0,0,0
501,0.13,0.09,0.04,0.50,0.06,9.79,0,0,0
502,0.13,0.09,0.04,0.45,0.12,9.80,0,0,0
503,0.14,0.09,0.04,0.53,0.13,9.86,0,0,0
504,0.14,0.09,0.03,0.55,0.20,9.86,0,0,0
505,0.14,0.10,0.01,0.54,0.25,9.92,0,0,0
506,0.13,0.10,-0.00,0.43,0.33,9.95,0,0,0
507,0.12,0.09,-0.00,0.46,0.36,9.91,0,0,0
508,0.08,0.07,0.02,0.36,0.34,9.84,0,0,0
509,0.08,0.06,0.00,0.40,0.28,9.83,0,0,0
510,0.08,0.06,0.00,0.49,0.23,9.95,0,0,0
511,0.08,0.06,0.04,0.48,0.17,9.88,0,0,0
512,0.08,0.07,0.05,0.42,0.23,9.87,0,0,0
513,0.09,0.07,0.05,0.39,0.14,9.82,0,0,0
514,0.09,0.08,0.04,0.45,0.08,9.77,0,0,0
515,0.10,0.07,0.04,0.48,0.06,9.90,0,0,0
516,0.12,0.09,0.05,0.55,0.08,9.84,0,0,0
517,0.13,0.09,0.07,0.43,0.15,9.92,0,0,0
518,0.13,0.09,0.05,0.42,0.24,9.90,0,0,0
519,0.12,0.09,0.04,0.40,0.19,9.90,0,0,0
520,0.11,0.08,0.02,0.40,0.21,9.93,0,0,0
521,0.10,0.08,0.01,0.41,0.23,9.90,0,0,0
522,0.09,0.08,0.00,0.47,0.21,9.84,0,0,0
523,0.11,0.09,0.02,0.48,0.07,9.70,0,0,0
524,0.14,0.10,0.06,0.45,0.03,9.75,0,0,0
525,0.16,0.10,0.05,0.51,0.11,9.79,0,0,0
526,0.15,0.11,0.02,0.48,0.22,9.96,0,0,0
527,0.14,0.11,0.02,0.58,0.39,9.96,0,0,0
528,0.11,0.10,0.03,0.40,0.39,9.90,0,0,0
529,0.09,0.09,0.05,0.45,0.26,9.91,0,0,0
530,0.08,0.09,0.05,0.45,0.17,9.85,0,0,0
531,0.09,0.08,0.06,0.40,0.18,9.81,0,0,0
532,0.08,0.07,0.05,0.46,0.12,9.77,0,0,0
533,0.10,0.07,0.04,0.45,0.07,9.84,0,0,0
534,0.10,0.07,0.03,0.46,0.09,9.86,0,0,0
535,0.12,0.08,0.06,0.48,0.13,9.90,0,0,0
536,0.13,0.10,0.03,0.44,0.19,9.93,0,0,0
537,0.13,0.11,0.03,0.53,0.24,9.98,0,0,0
538,0.12,0.11,0.08,0.44,0.20,9.91,0,0,0
539,0.12,0.10,0.07,0.43,0.15,9.85,0,0,0
540,0.12,0.10,0.07,0.46,0.02,9.78,0,0,0
541,0.14,0.09,0.05,0.48,0.02,9.78,0,0,0
542,0.15,0.09,0.05,0.43,0.23,9.91,0,0,0
543,0.15,0.08,0.06,0.42,0.29,9.92,0,0,0
544,0.14,0.07,0.10,0.37,0.27,9.96,0,0,0
545,0.12,0.06,0.11,0.41,0.24,9.86,0,0,0
546,0.12,0.07,0.07,0.54,0.25,9.83,0,0,0
547,0.13,0.09,0.07,0.49,0.23,9.85,0,0,0
548,0.12,0.09,0.04,0.40,0.28,9.94,0,0,0
549,0.10,0.09,0.03,0.42,0.34,9.97,0,0,0
550,0.08,0.08,0.02,0.47,0.31,9.85,0,0,0
551,0.09,0.09,0.07,0.58,-0.04,9.82,0,0,0
552,0.11,0.09,0.07,0.49,-0.05,9.72,0,0,0
553,0.17,0.12,0.01,0.55,0.04,9.80,0,0,0
554,0.17,0.12,0.02,0.39,0.22,9.90,0,0,0
555,0.16,0.11,0.01,0.43,0.34,9.94,0,0,0
556,0.12,0.09,0.00,0.42,0.45,10.02,0,0,0
557,0.09,0.08,-0.01,0.37,0.42,9.90,0,0,0
558,0.07,0.07,0.01,0.42,0.32,9.84,0,0,0
559,0.06,0.07,-0.00,0.45,0.13,9.84,0,0,0
560,0.08,0.08,0.00,0.53,-0.11,9.78,0,0,0
561,0.11,0.09,0.01,0.51,-0.00,9.76,0,0,0
562,0.15,0.10,0.01,0.44,0.06,9.92,0,0,0
563,0.15,0.10,-0.00,0.40,0.24,9.96,0,0,0
564,0.13,0.10,0.00,0.37,0.30,9.93,0,0,0
565,0.12,0.09,0.01,0.38,0.29,9.91,0,0,0
566,0.10,0.08,0.01,0.41,0.30,9.93,0,0,0
567,0.09,0.07,0.03,0.39,0.28,9.86,0,0,0
568,0.09,0.05,0.04,0.43,0.15,9.78,0,0,0
569,0.11,0.06,0.07,0.52,0.06,9.74,0,0,0
570,0.13,0.08,0.06,0.49,0.17,9.86,0,0,0
571,0.14,0.07,0.04,0.54,0.25,9.90,0,0,0
572,0.12,0.11,-0.02,0.45,0.60,10.11,0,0,0
573,0.09,0.11,0.03,0.44,0.52,9.92,0,0,0
574,0.07,0.09,0.07,0.35,0.24,9.85,0,0,0
575,0.08,0.09,0.05,0.39,0.10,9.68,0,0,0
576,0.08,0.08,0.05,0.47,0.06,9.81,0,0,0
577,0.09,0.08,0.06,0.48,-0.02,9.84,0,0,0
578,0.11,0.08,0.03,0.53,-0.02,9.80,0,0,0
579,0.13,0.09,0.00,0.45,0.08,9.78,0,0,0
580,0.14,0.10,-0.00,0.46,0.28,9.87,0,0,0
581,0.13,0.09,0.01,0.49,0.37,10.02,0,0,0
582,0.11,0.09,0.05,0.39,0.37,9.97,0,0,0
583,0.10,0.09,0.04,0.40,0.37,9.88,0,0,0
584,0.09,0.08,0.05,0.40,0.27,9.88,0,0,0
585,0.08,0.07,0.03,0.49,0.08,9.80,0,0,0
586,0.09,0.07,0.03,0.55,-0.03,9.79,0,0,0
587,0.11,0.09,0.04,0.64,-0.14,9.74,0,0,0
588,0.14,0.10,0.02,0.44,0.12,9.87,0,0,0
589,0.15,0.10,0.01,0.42,0.27,9.90,0,0,0
590,0.13,0.08,0.01,0.42,0.35,9.95,0,0,0
591,0.10,0.08,0.00,0.49,0.35,10.06,0,0,0
592,0.09,0.08,0.01,0.44,0.33,9.87,0,0,0
593,0.09,0.07,0.03,0.40,0.32,9.77,0,0,0
594,0.08,0.06,0.07,0.41,0.27,9.94,0,0,0
595,0.07,0.06,0.05,0.49,0.24,9.87,0,0,0
596,0.08,0.07,0.03,0.52,0.11,9.88,0,0,0
597,0.08,0.08,0.01,0.47,0.07,9.89,0,0,0
598,0.08,0.07,0.02,0.41,0.08,9.88,0,0,0
599,0.09,0.06,0.02,0.47,0.05,9.75,0,0,0
600,0.11,0.06,0.02,0.45,-0.00,9.79,0,0,0
601,0.13,0.07,0.02,0.42,0.02,9.87,0,0,0
602,0.14,0.07,0.01,0.40,0.13,9.91,0,0,0
603,0.13,0.06,-0.00,0.39,0.19,9.94,0,0,0
604,0.14,0.07,0.06,0.48,0.27,9.97,0,0,0
605,0.13,0.07,0.09,0.47,0.27,9.96,0,0,0
606,0.13,0.07,0.07,0.42,0.26,9.89,0,0,0
607,0.12,0.06,0.05,0.51,0.20,9.83,0,0,0
608,0.13,0.06,0.08,0.54,0.13,9.81,0,0,0
609,0.14,0.06,0.11,0.73,0.12,9.99,0,0,0
610,0.13,0.07,0.14,0.20,0.44,9.60,0,0,0
611,0.13,0.05,0.01,0.61,0.22,9.95,0,0,0
612,0.12,0.06,0.04,0.54,0.29,9.96,0,0,0
613,0.12,0.09,0.03,0.49,0.34,9.83,0,0,0
614,0.12,0.09,0.04,0.45,0.36,9.88,0,0,0
615,0.12,0.09,0.04,0.50,0.20,9.80,0,0,0
616,0.13,0.10,0.03,0.50,0.16,9.91,0,0,0
617,0.13,0.11,0.02,0.48,0.19,9.82,0,0,0
618,0.13,0.11,0.04,0.46,0.17,9.86,0,0,0
619,0.13,0.10,0.04,0.45,0.18,9.75,0,0,0
620,0.13,0.09,0.03,0.49,0.14,9.90,0,0,0
621,0.13,0.09,0.04,0.51,0.20,9.93,0,0,0
622,0.13,0.09,0.03,0.43,0.29,9.85,0,0,0
623,0.12,0.09,0.01,0.49,0.29,9.91,0,0,0
624,0.11,0.09,0.02,0.51,0.34,9.96,0,0,0
625,0.10,0.09,0.01,0.44,0.33,9.89,0,0,0
626,0.09,0.09,-0.01,0.45,0.26,9.77,0,0,0
627,0.10,0.09,0.00,0.49,0.19,9.84,0,0,0
628,0.10,0.09,0.03,0.54,0.16,9.91,0,0,0
629,0.11,0.09,0.03,0.46,0.05,9.73,0,0,0
630,0.12,0.09,0.03,0.51,0.07,9.78,0,0,0
631,0.13,0.10,0.02,0.45,0.05,9.75,0,0,0
632,0.14,0.10,0.02,0.51,0.17,9.87,0,0,0
633,0.14,0.09,0.02,0.48,0.19,9.95,0,0,0
634,0.13,0.09,0.01,0.45,0.34,9.91,0,0,0
635,0.12,0.08,0.04,0.45,0.31,9.93,0,0,0
636,0.11,0.08,0.02,0.45,0.34,9.95,0,0,0
637,0.10,0.09,0.01,0.44,0.33,9.92,0,0,0
638,0.08,0.08,0.03,0.46,0.32,9.83,0,0,0
639,0.07,0.07,0.04,0.47,0.22,9.78,0,0,0
640,0.09,0.08,0.03,0.57,0.05,9.79,0,0,0
641,0.11,0.09,0.06,0.49,-0.07,9.77,0,0,0
642,0.12,0.09,0.07,0.45,0.08,9.71,0,0,0
643,0.14,0.08,0.05,0.42,0.08,9.76,0,0,0
644,0.14,0.08,0.04,0.49,0.20,9.85,0,0,0
645,0.15,0.09,0.04,0.50,0.31,10.01,0,0,0
646,0.13,0.09,0.05,0.45,0.40,9.95,0,0,0
647,0.12,0.09,0.04,0.46,0.27,9.97,0,0,0
648,0.11,0.09,0.03,0.48,0.24,9.92,0,0,0
649,0.11,0.10,0.04,0.48,0.28,9.89,0,0,0
650,0.10,0.10,0.04,0.44,0.23,9.75,0,0,0
651,0.10,0.09,0.02,0.48,0.19,9.84,0,0,0
652,0.10,0.08,0.01,0.53,0.16,9.84,0,0,0
653,0.11,0.08,0.02,0.60,0.10,9.84,0,0,0
654,0.12,0.09,0.01,0.57,0.01,9.75,0,0,0
655,0.14,0.10,-0.03,0.49,0.24,9.88,0,0,0
656,0.15,0.10,0.04,0.39,0.35,9.93,0,0,0
657,0.12,0.09,0.06,0.37,0.40,9.97,0,0,0
658,0.11,0.08,0.03,0.47,0.44,9.95,0,0,0
659,0.09,0.08,0.03,0.49,0.39,9.97,0,0,0
660,0.09,0.09,0.04,0.55,0.33,9.99,0,0,0
661,0.09,0.09,0.04,0.41,0.32,9.90,0,0,0
662,0.08,0.08,0.01,0.45,0.28,9.85,0,0,0
663,0.07,0.08,-0.00,0.51,0.11,9.84,0,0,0
664,0.08,0.08,-0.00,0.49,0.04,9.83,0,0,0
665,0.11,0.09,0.02,0.47,0.08,9.87,0,0,0
666,0.13,0.09,0.03,0.47,0.16,9.85,0,0,0
667,0.13,0.10,-0.01,0.50,0.21,10.06,0,0,0
668,0.13,0.10,-0.01,0.48,0.26,9.92,0,0,0
669,0.12,0.11,0.00,0.39,0.30,9.88,0,0,0
670,0.11,0.09,0.01,0.31,0.38,9.88,0,0,0
671,0.09,0.07,0.00,0.30,0.37,9.84,0,0,0
672,0.07,0.05,0.01,0.45,0.28,9.89,0,0,0
673,0.07,0.05,0.04,0.51,0.17,9.73,0,0,0
674,0.08,0.05,0.06,0.48,0.06,9.77,0,0,0
675,0.11,0.06,0.05,0.51,0.02,9.74,0,0,0
676,0.13,0.06,0.03,0.48,0.09,9.80,0,0,0
677,0.13,0.06,0.03,0.47,0.29,9.88,0,0,0
678,0.12,0.06,0.02,0.49,0.30,10.02,0,0,0
679,0.12,0.07,0.04,0.52,0.35,10.01,0,0,0
680,0.11,0.08,0.02,0.52,0.28,9.93,0,0,0
681,0.10,0.09,0.01,0.53,0.27,9.94,0,0,0
682,0.10,0.09,0.01,0.47,0.36,9.81,0,0,0
683,0.10,0.08,-0.01,0.42,0.39,9.84,0,0,0
684,0.09,0.08,0.01,0.50,0.16,9.78,0,0,0
685,0.11,0.08,0.01,0.50,0.05,9.68,0,0,0
686,0.13,0.08,0.00,0.50,0.14,9.81,0,0,0
687,0.13,0.08,0.00,0.41,0.28,9.91,0,0,0
688,0.13,0.08,0.02,0.47,0.34,9.98,0,0,0
689,0.12,0.08,0.02,0.51,0.35,9.95,0,0,0
690,0.11,0.08,0.06,0.45,0.26,9.95,0,0,0
691,0.11,0.09,0.04,0.48,0.24,9.94,0,0,0
692,0.11,0.09,0.00,0.51,0.20,9.94,0,0,0
693,0.11,0.09,0.01,0.52,0.14,9.84,0,0,0
694,0.12,0.09,0.02,0.54,0.13,9.84,0,0,0
695,0.12,0.10,0.02,0.45,0.15,9.77,0,0,0
696,0.13,0.09,0.02,0.47,0.08,9.75,0,0,0
697,0.14,0.09,0.03,0.53,0.17,9.78,0,0,0
698,0.14,0.09,0.03,0.49,0.24,9.84,0,0,0
699,0.14,0.09,0.02,0.52,0.25,9.86,0,0,0
700,0.14,0.09,0.02,0.51,0.25,9.98,0,0,0
701,0.13,0.10,0.03,0.49,0.35,9.89,0,0,0
702,0.13,0.11,0.02,0.48,0.37,10.02,0,0,0
703,0.11,0.10,0.03,0.46,0.38,9.87,0,0,0
704,0.10,0.09,0.04,0.59,-0.03,9.83,0,0,0
705,0.14,0.10,0.03,0.42,0.15,9.73,0,0,0
706,0.15,0.10,0.03,0.42,0.21,9.84,0,0,0
707,0.14,0.09,0.01,0.38,0.31,9.89,0,0,0
708,0.13,0.09,-0.00,0.43,0.23,9.99,0,0,0
709,0.12,0.10,-0.01,0.52,0.32,9.97,0,0,0
710,0.11,0.11,-0.01,0.40,0.35,9.95,0,0,0
711,0.11,0.09,0.03,0.41,0.40,9.90,0,0,0
712,0.09,0.08,0.03,0.40,0.27,9.85,0,0,0
713,0.09,0.08,0.01,0.51,0.25,9.87,0,0,0
714,0.10,0.09,0.00,0.62,0.13,9.89,0,0,0
715,0.11,0.10,0.03,0.60,0.05,9.73,0,0,0
716,0.13,0.10,0.04,0.52,0.13,9.75,0,0,0
717,0.14,0.10,0.04,0.42,0.31,9.86,0,0,0
718,0.13,0.08,0.03,0.39,0.32,9.95,0,0,0
719,0.11,0.07,0.05,0.48,0.34,9.97,0,0,0
720,0.10,0.08,0.05,0.47,0.37,9.91,0,0,0
721,0.09,0.08,0.03,0.47,0.37,9.93,0,0,0
722,0.09,0.07,0.01,0.46,0.30,9.84,0,0,0
723,0.09,0.08,0.01,0.58,0.12,9.80,0,0,0
724,0.09,0.08,0.01,0.60,0.09,9.82,0,0,0
725,0.10,0.09,0.02,0.64,0.06,9.82,0,0,0
726,0.12,0.10,0.02,0.57,0.10,9.74,0,0,0
727,0.13,0.10,0.01,0.51,0.18,9.77,0,0,0
728,0.13,0.10,0.01,0.46,0.23,9.89,0,0,0
729,0.14,0.09,0.04,0.47,0.30,9.90,0,0,0
730,0.12,0.09,0.06,0.45,0.34,9.90,0,0,0
731,0.12,0.09,0.04,0.48,0.39,9.98,0,0,0
732,0.11,0.09,0.04,0.45,0.31,9.97,0,0,0
733,0.10,0.09,0.03,0.43,0.34,9.92,0,0,0
734,0.10,0.09,0.03,0.53,0.21,9.87,0,0,0
735,0.11,0.09,0.03,0.59,0.14,9.77,0,0,0
736,0.12,0.11,0.04,0.48,0.08,9.73,0,0,0
737,0.14,0.10,0.04,0.46,0.18,9.82,0,0,0
738,0.14,0.10,0.04,0.37,0.23,9.81,0,0,0
739,0.13,0.09,0.04,0.42,0.30,9.88,0,0,0
740,0.12,0.09,0.04,0.44,0.33,9.88,0,0,0
741,0.11,0.08,0.02,0.46,0.31,9.85,0,0,0
742,0.11,0.08,0.01,0.49,0.30,9.84,0,0,0
743,0.11,0.09,0.01,0.42,0.33,9.94,0,0,0
744,0.10,0.09,0.02,0.41,0.30,9.91,0,0,0
745,0.11,0.09,-0.00,0.55,0.10,9.88,0,0,0
746,0.12,0.11,-0.00,0.57,0.13,9.85,0,0,0
747,0.14,0.10,0.02,0.42,0.18,9.82,0,0,0
748,0.14,0.09,0.02,0.42,0.21,9.79,0,0,0
749,0.14,0.09,0.01,0.47,0.31,9.92,0,0,0
750,0.13,0.09,0.01,0.44,0.28,9.92,0,0,0
751,0.13,0.09,0.01,0.42,0.31,9.95,0,0,0
752,0.12,0.08,0.02,0.52,0.27,9.99,0,0,0
753,0.11,0.09,0.06,0.37,0.28,9.87,0,0,0
754,0.12,0.08,0.05,0.41,0.27,9.89,0,0,0
755,0.12,0.08,0.02,0.44,0.21,9.89,0,0,0
756,0.13,0.10,0.02,0.58,0.14,9.93,0,0,0
757,0.14,0.12,0.01,0.63,0.09,9.89,0,0,0
758,0.17,0.15,-0.03,0.52,0.08,9.83,0,0,0
759,0.19,0.16,-0.02,0.38,0.21,10.03,0,0,0
760,0.19,0.14,-0.02,0.36,0.25,9.75,0,0,0
761,0.19,0.12,-0.05,0.27,0.35,9.86,0,0,0
762,0.18,0.12,-0.05,0.38,0.33,9.90,0,0,0
763,0.15,0.08,-0.00,0.23,0.46,9.99,0,0,0
764,0.16,0.06,0.01,0.34,0.13,9.83,0,0,0
765,0.15,0.06,-0.02,0.43,0.17,10.11,0,0,0
766,0.17,0.08,-0.03,0.45,0.14,10.04,0,0,0
767,0.19,0.05,-0.02,0.37,0.15,10.12,0,0,0
768,0.22,0.01,-0.07,0.41,0.08,10.11,0,0,0
769,0.25,0.03,-0.08,0.57,-0.01,10.25,0,0,0
770,0.27,0.04,-0.05,0.51,0.00,10.22,0,0,0
771,0.31,0.05,-0.06,0.35,0.07,10.04,0,0,0
772,0.33,0.05,-0.08,0.38,0.11,10.00,0,0,0
773,0.40,0.08,-0.13,0.58,0.23,10.32,0,0,0
774,0.39,0.09,-0.11,0.37,0.42,10.45,0,0,0
775,0.36,0.08,-0.10,0.42,0.45,10.57,0,0,0
776,0.32,0.06,-0.11,0.32,0.70,10.72,0,0,0
777,0.28,0.05,-0.18,0.30,0.79,10.97,0,0,0
778,0.27,0.07,-0.26,0.32,0.87,10.89,0,0,0
779,0.26,0.08,-0.29,0.35,0.81,11.05,0,0,0
780,0.28,0.11,-0.42,0.55,0.72,11.04,0,0,0
781,0.26,0.13,-0.38,0.62,0.86,11.23,0,0,0
782,0.27,0.06,-0.44,0.77,1.18,11.35,0,0,0
783,0.15,0.07,-0.48,0.80,0.65,11.18,0,0,0
784,0.20,0.11,-0.52,0.98,0.60,11.31,0,0,0
785,0.26,0.24,-0.58,0.81,0.78,11.07,0,0,0
786,0.28,0.27,-0.53,0.39,1.12,11.15,0,0,0
787,0.26,0.22,-0.50,0.27,1.27,11.25,0,0,0
788,0.20,0.18,-0.59,0.52,1.58,11.54,0,0,0
789,0.19,0.22,-0.53,0.83,1.31,11.86,0,0,0
790,0.12,0.28,-0.48,0.69,1.55,12.48,0,0,0
791,0.03,0.32,-0.43,0.92,1.17,12.64,0,0,0
792,-0.02,0.32,-0.35,0.88,1.18,12.68,0,0,0
793,-0.08,0.27,-0.25,1.03,1.01,12.58,0,0,0
794,-0.14,0.23,-0.11,0.66,1.33,12.41,0,0,0
795,-0.16,0.24,-0.09,0.62,1.28,12.27,0,0,0
796,-0.17,0.28,-0.14,0.67,1.23,12.19,0,0,0
797,-0.17,0.34,-0.21,0.67,1.09,11.96,0,0,0
798,-0.18,0.38,-0.25,0.78,1.11,11.93,0,0,0
799,-0.19,0.40,-0.27,0.86,0.86,11.80,0,0,0
800,-0.19,0.41,-0.28,0.97,0.76,11.85,0,0,0
801,-0.19,0.40,-0.25,0.89,0.80,11.61,0,0,0
802,-0.18,0.38,-0.21,0.97,0.82,11.47,0,0,0
803,-0.17,0.38,-0.16,0.99,0.84,11.42,0,0,0
804,-0.14,0.43,-0.09,0.89,0.98,11.43,0,0,0
805,-0.13,0.47,-0.08,0.91,1.11,11.43,0,0,0
806,-0.10,0.50,-0.05,0.83,1.29,11.61,0,0,0
807,-0.08,0.54,-0.02,0.74,1.52,11.69,0,0,0
808,-0.08,0.58,0.03,0.65,1.83,12.01,0,0,0
809,-0.10,0.59,0.04,0.45,2.09,12.09,0,0,0
810,-0.19,0.57,0.14,0.26,2.40,12.09,0,0,0
811,-0.26,0.54,0.18,0.11,2.47,11.92,0,0,0
812,-0.40,0.45,0.17,-0.15,2.32,11.32,0,0,0
813,-0.44,0.41,0.13,0.03,2.12,11.27,0,0,0
814,-0.45,0.41,0.07,0.22,1.80,11.17,0,0,0
815,-0.36,0.49,-0.12,0.50,1.24,10.89,0,0,0
816,-0.30,0.53,-0.19,0.33,1.19,10.73,0,0,0
817,-0.27,0.54,-0.26,0.31,1.25,10.62,0,0,0
818,-0.23,0.55,-0.33,0.27,1.25,10.59,0,0,0
819,-0.20,0.57,-0.40,0.37,1.22,10.79,0,0,0
820,-0.17,0.62,-0.54,0.36,1.34,10.80,0,0,0
821,-0.16,0.65,-0.56,0.32,1.43,10.79,0,0,0
822,-0.19,0.64,-0.61,0.09,1.52,10.81,0,0,0
823,-0.21,0.63,-0.61,-0.08,1.50,10.75,0,0,0
824,-0.24,0.62,-0.56,-0.06,1.60,10.71,0,0,0
825,-0.27,0.59,-0.51,-0.07,1.38,10.56,0,0,0
826,-0.30,0.58,-0.46,-0.04,1.33,10.45,0,0,0
827,-0.33,0.57,-0.41,-0.23,1.30,10.26,0,0,0
828,-0.34,0.55,-0.35,-0.38,1.03,9.71,0,0,0
829,-0.32,0.55,-0.34,-0.31,0.89,9.77,0,0,0
830,-0.29,0.54,-0.33,-0.43,0.73,9.50,0,0,0
831,-0.22,0.54,-0.41,-0.31,0.60,9.20,0,0,0
832,-0.18,0.53,-0.48,-0.53,0.67,9.27,0,0,0
833,-0.15,0.52,-0.55,-0.66,0.74,9.08,0,0,0
834,-0.14,0.50,-0.58,-0.71,0.77,8.89,0,0,0
835,-0.12,0.48,-0.61,-0.75,0.74,8.81,0,0,0
836,-0.07,0.46,-0.64,-0.54,0.62,8.74,0,0,0
837,0.01,0.46,-0.68,-0.61,0.65,8.64,0,0,0
838,0.08,0.46,-0.71,-0.68,0.59,8.39,0,0,0
839,0.14,0.44,-0.73,-0.75,0.62,8.38,0,0,0
840,0.17,0.42,-0.76,-0.83,0.65,8.25,0,0,0
841,0.24,0.37,-0.83,-0.85,0.54,8.03,0,0,0
842,0.25,0.35,-0.84,-0.99,0.59,7.95,0,0,0
843,0.23,0.29,-0.79,-1.05,0.75,7.87,0,0,0
