Packet number,Gyroscope X (deg/s),Gyroscope Y(deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
324,0.00,-0.01,0.00,0.10,0.05,9.73,0,0,0
325,0.00,-0.01,0.00,0.13,-0.00,9.67,0,0,0
326,-0.00,-0.01,0.00,0.22,0.03,9.67,0,0,0
327,0.00,-0.01,0.00,0.17,0.02,9.73,0,0,0
328,0.00,-0.01,0.00,0.19,0.00,9.69,0,0,0
329,0.01,-0.00,0.00,0.13,0.06,9.62,0,0,0
330,0.01,-0.00,0.00,0.08,0.05,9.64,0,0,0
331,0.01,-0.01,0.01,0.12,0.08,9.67,0,0,0
332,0.00,-0.01,0.00,0.10,0.12,9.62,0,0,0
333,0.00,-0.01,0.00,0.05,0.12,9.73,0,0,0
334,0.00,-0.01,0.01,0.05,0.09,9.69,0,0,0
335,-0.00,-0.01,0.00,0.07,0.11,9.69,0,0,0
336,0.00,-0.01,0.01,0.12,0.05,9.72,0,0,0
337,0.00,-0.01,0.00,0.14,-0.03,9.65,0,0,0
338,0.00,-0.01,0.00,0.16,0.00,9.66,0,0,0
339,0.01,-0.01,0.01,0.16,0.02,9.69,0,0,0
340,0.01,-0.00,0.00,0.21,0.03,9.62,0,0,0
341,0.01,-0.01,0.00,0.15,0.08,9.54,0,0,0
342,0.01,-0.00,0.00,0.11,0.14,9.69,0,0,0
343,0.01,-0.01,0.00,0.11,0.16,9.65,0,0,0
344,0.00,-0.01,0.01,0.11,0.11,9.71,0,0,0
345,0.00,-0.01,0.00,0.11,0.11,9.72,0,0,0
346,-0.00,-0.01,0.01,0.13,0.05,9.68,0,0,0
347,-0.00,-0.01,0.00,0.19,0.00,9.68,0,0,0
348,0.00,-0.01,0.00,0.17,-0.00,9.72,0,0,0
349,0.00,-0.01,0.01,0.16,-0.03,9.66,0,0,0
350,0.01,-0.01,0.00,0.11,0.06,9.66,0,0,0
351,0.01,-0.00,0.00,0.09,0.06,9.65,0,0,0
352,0.01,-0.01,0.00,0.13,0.03,9.62,0,0,0
353,0.01,-0.01,0.01,0.07,0.11,9.62,0,0,0
354,0.00,-0.01,0.01,0.08,0.13,9.61,0,0,0
355,0.00,-0.00,0.00,0.14,0.11,9.72,0,0,0
356,-0.00,-0.01,0.00,0.14,0.03,9.70,0,0,0
357,0.00,-0.01,0.00,0.12,0.05,9.67,0,0,0
358,0.00,-0.01,0.01,0.18,0.05,9.64,0,0,0
359,0.00,-0.01,0.00,0.13,0.04,9.67,0,0,0
360,0.00,-0.01,0.00,0.21,0.01,9.77,0,0,0
361,0.00,-0.01,0.01,0.15,0.04,9.66,0,0,0
362,0.01,-0.01,0.00,0.18,0.04,9.67,0,0,0
363,0.01,-0.00,0.01,0.16,0.08,9.66,0,0,0
364,0.01,-0.01,0.01,0.10,0.07,9.64,0,0,0
365,0.01,-0.01,0.01,0.09,0.10,9.67,0,0,0
366,0.01,-0.01,0.01,0.07,0.13,9.65,0,0,0
367,0.00,-0.01,0.00,0.04,0.06,9.63,0,0,0
368,0.00,-0.01,0.00,0.07,0.08,9.71,0,0,0
369,0.00,-0.01,0.00,0.06,0.07,9.74,0,0,0
370,0.00,-0.01,0.00,0.17,0.06,9.64,0,0,0
371,0.00,-0.01,0.01,0.10,0.01,9.66,0,0,0
372,0.00,-0.00,0.00,0.13,0.02,9.61,0,0,0
373,0.00,-0.01,0.00,0.23,0.01,9.67,0,0,0
374,0.01,-0.00,0.00,0.13,0.04,9.63,0,0,0
375,0.01,-0.01,0.01,0.11,0.07,9.68,0,0,0
376,0.00,-0.01,0.00,0.13,0.12,9.64,0,0,0
377,0.01,-0.01,0.00,0.07,0.11,9.66,0,0,0
378,0.00,-0.01,0.00,0.13,0.11,9.72,0,0,0
379,0.00,-0.01,0.01,0.06,0.05,9.62,0,0,0
380,0.00,-0.01,0.00,0.07,0.05,9.65,0,0,0
381,-0.00,-0.01,0.00,0.11,0.05,9.70,0,0,0
382,0.00,-0.01,0.00,0.15,0.00,9.69,0,0,0
383,0.00,-0.01,0.01,0.14,0.00,9.65,0,0,0
384,0.00,-0.01,0.00,0.18,0.03,9.69,0,0,0
385,0.01,-0.01,0.00,0.15,0.05,9.73,0,0,0
386,0.01,-0.01,0.01,0.11,0.09,9.70,0,0,0
387,0.01,-0.01,0.01,0.12,0.10,9.73,0,0,0
388,0.01,-0.01,0.00,0.08,0.08,9.65,0,0,0
389,0.00,-0.01,0.00,0.09,0.08,9.68,0,0,0
390,0.01,-0.01,0.01,0.10,0.13,9.67,0,0,0
391,-0.00,-0.01,0.01,0.16,0.06,9.59,0,0,0
392,-0.00,-0.00,0.00,0.09,0.02,9.70,0,0,0
393,0.00,-0.00,0.01,0.16,0.04,9.64,0,0,0
394,0.00,-0.01,0.00,0.13,0.00,9.72,0,0,0
395,0.01,-0.00,0.01,0.18,-0.02,9.68,0,0,0
396,0.01,-0.00,0.00,0.10,0.01,9.67,0,0,0
397,0.01,-0.01,0.00,0.10,0.09,9.72,0,0,0
